ID,date,estacion,PM25,AOD_055,ndvi,PM25,AOD_055,ndvi
1,2/1/2015,BSQ,17.6667,0.065016306,0.181654942,"17,67","0,07","0,181654942"
1,3/1/2015,BSQ,24.5833,0.041467588,0.181654942,"24,58","0,04","0,181654942"
1,4/1/2015,BSQ,24.75,0.162863252,0.181654942,"24,75","0,16","0,181654942"
1,5/1/2015,BSQ,20.375,0.087762357,0.181654942,"20,38","0,09","0,181654942"
1,6/1/2015,BSQ,23,0.201480777,0.181654942,23,"0,2","0,181654942"
1,7/1/2015,BSQ,21.5,0.192183461,0.181654942,"21,5","0,19","0,181654942"
1,8/1/2015,BSQ,23.0833,0.109038758,0.181654942,"23,08","0,11","0,181654942"
1,9/1/2015,BSQ,24.5,0.039666132,0.181654942,"24,5","0,04","0,181654942"
1,10/1/2015,BSQ,27.375,0.105920179,0.181654942,"27,38","0,11","0,181654942"
1,11/1/2015,BSQ,24.7083,0.090342195,0.181654942,"24,71","0,09","0,181654942"
1,12/1/2015,BSQ,27.2917,0.089330621,0.181654942,"27,29","0,09","0,181654942"
1,13/1/2015,BSQ,31.625,0.175492619,0.181654942,"31,63","0,18","0,181654942"
1,14/1/2015,BSQ,27.75,0.118212031,0.181654942,"27,75","0,12","0,181654942"
1,15/1/2015,BSQ,24.125,0.118721367,0.181654942,"24,13","0,12","0,181654942"
1,16/1/2015,BSQ,28.5833,0.113970871,0.181654942,"28,58","0,11","0,181654942"
1,17/1/2015,BSQ,27.2083,0.131884979,0.181654942,"27,21","0,13","0,181654942"
1,18/1/2015,BSQ,23.5,0.269777898,0.181654942,"23,5","0,27","0,181654942"
1,20/1/2015,BSQ,18,0.095332776,0.181654942,18,"0,1","0,181654942"
1,21/1/2015,BSQ,18.6667,0.187533864,0.181654942,"18,67","0,19","0,181654942"
1,22/1/2015,BSQ,20.4167,0.123754805,0.181654942,"20,42","0,12","0,181654942"
1,23/1/2015,BSQ,20.75,0.071786788,0.181654942,"20,75","0,07","0,181654942"
1,24/1/2015,BSQ,20.7083,0.076519181,0.181654942,"20,71","0,08","0,181654942"
1,25/1/2015,BSQ,15.875,0.063727912,0.181654942,"15,88","0,06","0,181654942"
1,26/1/2015,BSQ,13.7083,0.032512564,0.181654942,"13,71","0,03","0,181654942"
1,27/1/2015,BSQ,16.2083,0.039280942,0.181654942,"16,21","0,04","0,181654942"
1,28/1/2015,BSQ,18.9583,0.065614402,0.181654942,"18,96","0,07","0,181654942"
1,29/1/2015,BSQ,20.75,0.130464303,0.181654942,"20,75","0,13","0,181654942"
1,30/1/2015,BSQ,24.0417,0.074820893,0.181654942,"24,04","0,07","0,181654942"
1,31/1/2015,BSQ,26.0833,0.118115594,0.181654942,"26,08","0,12","0,181654942"
1,1/2/2015,BSQ,22.875,0.085243515,0.177033583,"22,88","0,09","0,177033583"
1,2/2/2015,BSQ,23.0833,0.081612804,0.177033583,"23,08","0,08","0,177033583"
1,3/2/2015,BSQ,25.75,0.077352565,0.177033583,"25,75","0,08","0,177033583"
1,4/2/2015,BSQ,26.0909,0.053089114,0.177033583,"26,09","0,05","0,177033583"
1,5/2/2015,BSQ,25.375,0.132071043,0.177033583,"25,38","0,13","0,177033583"
1,6/2/2015,BSQ,28.6667,0.226791812,0.177033583,"28,67","0,23","0,177033583"
1,7/2/2015,BSQ,20.7083,0.0567094,0.177033583,"20,71","0,06","0,177033583"
1,8/2/2015,BSQ,12.75,0.071471999,0.177033583,"12,75","0,07","0,177033583"
1,10/2/2015,BSQ,21.125,0.086361715,0.177033583,"21,13","0,09","0,177033583"
1,11/2/2015,BSQ,20.1667,0.107313451,0.177033583,"20,17","0,11","0,177033583"
1,12/2/2015,BSQ,20.9583,0.04344649,0.177033583,"20,96","0,04","0,177033583"
1,13/2/2015,BSQ,25.9583,0.058988011,0.177033583,"25,96","0,06","0,177033583"
1,14/2/2015,BSQ,31.875,0.133451568,0.177033583,"31,88","0,13","0,177033583"
1,15/2/2015,BSQ,29,0.108415684,0.177033583,29,"0,11","0,177033583"
1,16/2/2015,BSQ,32.7916,0.102859425,0.177033583,"32,79","0,1","0,177033583"
1,17/2/2015,BSQ,29.6522,0.099432279,0.177033583,"29,65","0,1","0,177033583"
1,18/2/2015,BSQ,25.2083,0.071408296,0.177033583,"25,21","0,07","0,177033583"
1,19/2/2015,BSQ,35.5833,0.177241828,0.177033583,"35,58","0,18","0,177033583"
1,21/2/2015,BSQ,26.1667,0.142655746,0.177033583,"26,17","0,14","0,177033583"
1,22/2/2015,BSQ,19.875,0.091479042,0.177033583,"19,88","0,09","0,177033583"
1,23/2/2015,BSQ,19.9583,0.073664624,0.177033583,"19,96","0,07","0,177033583"
1,25/2/2015,BSQ,26.7083,0.090408926,0.177033583,"26,71","0,09","0,177033583"
1,26/2/2015,BSQ,23.875,0.189874435,0.177033583,"23,88","0,19","0,177033583"
1,27/2/2015,BSQ,15.9583,0.160993215,0.177033583,"15,96","0,16","0,177033583"
1,28/2/2015,BSQ,14,0.28007561,0.177033583,14,"0,28","0,177033583"
1,1/3/2015,BSQ,12.6667,0.048485948,0.186870546,"12,67","0,05","0,186870546"
1,2/3/2015,BSQ,14.875,0.107545305,0.186870546,"14,88","0,11","0,186870546"
1,3/3/2015,BSQ,18.6667,0.06540524,0.186870546,"18,67","0,07","0,186870546"
1,4/3/2015,BSQ,21.4167,0.048113374,0.186870546,"21,42","0,05","0,186870546"
1,5/3/2015,BSQ,23.9167,0.043265522,0.186870546,"23,92","0,04","0,186870546"
1,6/3/2015,BSQ,23.875,0.085000798,0.186870546,"23,88","0,09","0,186870546"
1,7/3/2015,BSQ,23.625,0.090321151,0.186870546,"23,63","0,09","0,186870546"
1,8/3/2015,BSQ,19.4167,0.075894456,0.186870546,"19,42","0,08","0,186870546"
1,9/3/2015,BSQ,15.0454,0.03944767,0.186870546,"15,05","0,04","0,186870546"
1,12/3/2015,BSQ,1.70833,0.112951297,0.186870546,"1,71","0,11","0,186870546"
1,16/3/2015,BSQ,40.5833,0.050930695,0.186870546,"40,58","0,05","0,186870546"
1,17/3/2015,BSQ,27.7083,0.070550146,0.186870546,"27,71","0,07","0,186870546"
1,18/3/2015,BSQ,26,0.066786888,0.186870546,26,"0,07","0,186870546"
1,19/3/2015,BSQ,27.7917,0.074621341,0.186870546,"27,79","0,07","0,186870546"
1,20/3/2015,BSQ,28.2917,0.037363751,0.186870546,"28,29","0,04","0,186870546"
1,21/3/2015,BSQ,22.9167,0.087430182,0.186870546,"22,92","0,09","0,186870546"
1,22/3/2015,BSQ,18.2917,0.108283687,0.186870546,"18,29","0,11","0,186870546"
1,27/3/2015,BSQ,17.2917,0.092144321,0.186870546,"17,29","0,09","0,186870546"
1,28/3/2015,BSQ,22.9167,0.099815971,0.186870546,"22,92","0,1","0,186870546"
1,29/3/2015,BSQ,27.375,0.154617939,0.186870546,"27,38","0,15","0,186870546"
1,30/3/2015,BSQ,17.4583,0.106592045,0.186870546,"17,46","0,11","0,186870546"
1,31/3/2015,BSQ,20.4583,0.057786818,0.186870546,"20,46","0,06","0,186870546"
1,1/4/2015,BSQ,27.4583,0.031601593,0.18802078,"27,46","0,03","0,18802078"
1,2/4/2015,BSQ,29.0417,0.052867241,0.18802078,"29,04","0,05","0,18802078"
1,3/4/2015,BSQ,19.2917,0.114396318,0.18802078,"19,29","0,11","0,18802078"
1,4/4/2015,BSQ,16.2083,0.065823099,0.18802078,"16,21","0,07","0,18802078"
1,5/4/2015,BSQ,21.7083,0.078516379,0.18802078,"21,71","0,08","0,18802078"
1,6/4/2015,BSQ,20,0.084396318,0.18802078,20,"0,08","0,18802078"
1,7/4/2015,BSQ,18.6667,0.156486868,0.18802078,"18,67","0,16","0,18802078"
1,8/4/2015,BSQ,30.0417,0.103670628,0.18802078,"30,04","0,1","0,18802078"
1,9/4/2015,BSQ,25.875,0.030503231,0.18802078,"25,88","0,03","0,18802078"
1,10/4/2015,BSQ,32.6818,0.023930437,0.18802078,"32,68","0,02","0,18802078"
1,11/4/2015,BSQ,36.7916,0.031736718,0.18802078,"36,79","0,03","0,18802078"
1,12/4/2015,BSQ,43.0833,0.089038517,0.18802078,"43,08","0,09","0,18802078"
1,13/4/2015,BSQ,39.1666,0.124915995,0.18802078,"39,17","0,12","0,18802078"
1,14/4/2015,BSQ,36.0416,0.157109103,0.18802078,"36,04","0,16","0,18802078"
1,16/4/2015,BSQ,21.2083,0.258167569,0.18802078,"21,21","0,26","0,18802078"
1,17/4/2015,BSQ,38.5833,0.038455068,0.18802078,"38,58","0,04","0,18802078"
1,18/4/2015,BSQ,29.5,0.026073077,0.18802078,"29,5","0,03","0,18802078"
1,21/4/2015,BSQ,39.9583,0.086249366,0.18802078,"39,96","0,09","0,18802078"
1,22/4/2015,BSQ,48.0833,0.046440938,0.18802078,"48,08","0,05","0,18802078"
1,23/4/2015,BSQ,36.1739,0.040835563,0.18802078,"36,17","0,04","0,18802078"
1,24/4/2015,BSQ,48.3809,0.03314762,0.18802078,"48,38","0,03","0,18802078"
1,25/4/2015,BSQ,61.4583,0.178475044,0.18802078,"61,46","0,18","0,18802078"
1,26/4/2015,BSQ,67.3333,0.201314933,0.18802078,"67,33","0,2","0,18802078"
1,27/4/2015,BSQ,67.8333,0.170308259,0.18802078,"67,83","0,17","0,18802078"
1,28/4/2015,BSQ,58.2272,0.112814192,0.18802078,"58,23","0,11","0,18802078"
1,29/4/2015,BSQ,50.5,0.089150608,0.18802078,"50,5","0,09","0,18802078"
1,30/4/2015,BSQ,38.7826,0.098989385,0.18802078,"38,78","0,1","0,18802078"
1,3/5/2015,BSQ,17.875,0.127702855,0.169303734,"17,88","0,13","0,169303734"
1,4/5/2015,BSQ,27.4545,0.051713227,0.169303734,"27,45","0,05","0,169303734"
1,5/5/2015,BSQ,30.375,0.077179279,0.169303734,"30,38","0,08","0,169303734"
1,9/5/2015,BSQ,61.4583,0.142890954,0.169303734,"61,46","0,14","0,169303734"
1,10/5/2015,BSQ,52.1666,0.068863551,0.169303734,"52,17","0,07","0,169303734"
1,11/5/2015,BSQ,54.75,0.121604764,0.169303734,"54,75","0,12","0,169303734"
1,13/5/2015,BSQ,49.875,0.091003984,0.169303734,"49,88","0,09","0,169303734"
1,14/5/2015,BSQ,55.7391,0.111659175,0.169303734,"55,74","0,11","0,169303734"
1,15/5/2015,BSQ,57.7727,0.167721551,0.169303734,"57,77","0,17","0,169303734"
1,16/5/2015,BSQ,80.75,0.137803663,0.169303734,"80,75","0,14","0,169303734"
1,17/5/2015,BSQ,66.2916,0.141015767,0.169303734,"66,29","0,14","0,169303734"
1,18/5/2015,BSQ,68.5,0.113552773,0.169303734,"68,5","0,11","0,169303734"
1,23/5/2015,BSQ,58.375,0.258218039,0.169303734,"58,38","0,26","0,169303734"
1,24/5/2015,BSQ,55.7916,0.103691092,0.169303734,"55,79","0,1","0,169303734"
1,26/5/2015,BSQ,87.4583,0.131533166,0.169303734,"87,46","0,13","0,169303734"
1,29/5/2015,BSQ,62.625,0.098910576,0.169303734,"62,63","0,1","0,169303734"
1,5/6/2015,BSQ,60.875,0.099898353,0.147527557,"60,88","0,1","0,147527557"
1,6/6/2015,BSQ,35.9583,0.134248229,0.147527557,"35,96","0,13","0,147527557"
1,7/6/2015,BSQ,35.9166,0.086892419,0.147527557,"35,92","0,09","0,147527557"
1,8/6/2015,BSQ,36.75,0.063007698,0.147527557,"36,75","0,06","0,147527557"
1,11/6/2015,BSQ,56.7083,0.051732635,0.147527557,"56,71","0,05","0,147527557"
1,12/6/2015,BSQ,53.6666,0.124148304,0.147527557,"53,67","0,12","0,147527557"
1,13/6/2015,BSQ,35.6666,0.124822913,0.147527557,"35,67","0,12","0,147527557"
1,14/6/2015,BSQ,46.5217,0.059895379,0.147527557,"46,52","0,06","0,147527557"
1,15/6/2015,BSQ,59.6522,0.02253045,0.147527557,"59,65","0,02","0,147527557"
1,16/6/2015,BSQ,59.3333,0.06606585,0.147527557,"59,33","0,07","0,147527557"
1,17/6/2015,BSQ,61.6086,0.07813285,0.147527557,"61,61","0,08","0,147527557"
1,18/6/2015,BSQ,79.125,0.012163072,0.147527557,"79,13","0,01","0,147527557"
1,20/6/2015,BSQ,76.9166,0.027133036,0.147527557,"76,92","0,03","0,147527557"
1,22/6/2015,BSQ,80.625,0.127805954,0.147527557,"80,63","0,13","0,147527557"
1,25/6/2015,BSQ,66.9166,0.06844109,0.147527557,"66,92","0,07","0,147527557"
1,26/6/2015,BSQ,71.1666,0.058321391,0.147527557,"71,17","0,06","0,147527557"
1,27/6/2015,BSQ,70.2916,0.090719531,0.147527557,"70,29","0,09","0,147527557"
1,28/6/2015,BSQ,59.125,0.078368743,0.147527557,"59,13","0,08","0,147527557"
1,29/6/2015,BSQ,75.6666,0.100024174,0.147527557,"75,67","0,1","0,147527557"
1,3/7/2015,BSQ,67.2916,0.044754617,0.139116544,"67,29","0,04","0,139116544"
1,4/7/2015,BSQ,78.5833,0.034917704,0.139116544,"78,58","0,03","0,139116544"
1,7/7/2015,BSQ,71.1666,0.078130929,0.139116544,"71,17","0,08","0,139116544"
1,14/7/2015,BSQ,56.25,0.140207906,0.139116544,"56,25","0,14","0,139116544"
1,16/7/2015,BSQ,92.0416,0.118064483,0.139116544,"92,04","0,12","0,139116544"
1,17/7/2015,BSQ,76.9166,0.185511454,0.139116544,"76,92","0,19","0,139116544"
1,20/7/2015,BSQ,45.7916,0.09528168,0.139116544,"45,79","0,1","0,139116544"
1,21/7/2015,BSQ,82.1666,0.128575284,0.139116544,"82,17","0,13","0,139116544"
1,22/7/2015,BSQ,84,0.087942802,0.139116544,84,"0,09","0,139116544"
1,23/7/2015,BSQ,74.4583,0.080668251,0.139116544,"74,46","0,08","0,139116544"
1,4/8/2015,BSQ,38.8333,0.093833675,0.152369623,"38,83","0,09","0,152369623"
1,11/8/2015,BSQ,30.4583,0.199389093,0.152369623,"30,46","0,2","0,152369623"
1,14/8/2015,BSQ,47.5833,0.314692808,0.152369623,"47,58","0,31","0,152369623"
1,16/8/2015,BSQ,36,0.199674268,0.152369623,36,"0,2","0,152369623"
1,17/8/2015,BSQ,36.9166,0.369603086,0.152369623,"36,92","0,37","0,152369623"
1,18/8/2015,BSQ,57.5,0.179161535,0.152369623,"57,5","0,18","0,152369623"
1,19/8/2015,BSQ,60.5416,0.071407104,0.152369623,"60,54","0,07","0,152369623"
1,20/8/2015,BSQ,38.7083,0.137324451,0.152369623,"38,71","0,14","0,152369623"
1,26/8/2015,BSQ,22.3913,0.127816737,0.152369623,"22,39","0,13","0,152369623"
1,30/8/2015,BSQ,36.1666,0.13864449,0.152369623,"36,17","0,14","0,152369623"
1,31/8/2015,BSQ,25.125,0.085637191,0.152369623,"25,13","0,09","0,152369623"
1,1/9/2015,BSQ,26.1667,0.074331225,0.186001098,"26,17","0,07","0,186001098"
1,2/9/2015,BSQ,23.1667,0.069299166,0.186001098,"23,17","0,07","0,186001098"
1,3/9/2015,BSQ,28.5,0.051059631,0.186001098,"28,5","0,05","0,186001098"
1,4/9/2015,BSQ,45.4583,0.101357632,0.186001098,"45,46","0,1","0,186001098"
1,5/9/2015,BSQ,50.4583,0.104862553,0.186001098,"50,46","0,1","0,186001098"
1,11/9/2015,BSQ,37,0.079744174,0.186001098,37,"0,08","0,186001098"
1,12/9/2015,BSQ,56.375,0.097721794,0.186001098,"56,38","0,1","0,186001098"
1,13/9/2015,BSQ,39.0833,0.092785267,0.186001098,"39,08","0,09","0,186001098"
1,17/9/2015,BSQ,23.5833,0.250420167,0.186001098,"23,58","0,25","0,186001098"
1,28/9/2015,BSQ,35.9583,0.204997782,0.186001098,"35,96","0,2","0,186001098"
1,29/9/2015,BSQ,24.9167,0.162274567,0.186001098,"24,92","0,16","0,186001098"
1,30/9/2015,BSQ,17,0.206020349,0.186001098,17,"0,21","0,186001098"
1,2/10/2015,BSQ,16.25,0.09711471,0.214101944,"16,25","0,1","0,214101944"
1,8/10/2015,BSQ,19.875,0.045262002,0.214101944,"19,88","0,05","0,214101944"
1,9/10/2015,BSQ,21.3333,0.143689554,0.214101944,"21,33","0,14","0,214101944"
1,10/10/2015,BSQ,21.8333,0.091904203,0.214101944,"21,83","0,09","0,214101944"
1,11/10/2015,BSQ,21.4167,0.087376722,0.214101944,"21,42","0,09","0,214101944"
1,15/10/2015,BSQ,12.375,0.145560159,0.214101944,"12,38","0,15","0,214101944"
1,17/10/2015,BSQ,51.2916,0.105403885,0.214101944,"51,29","0,11","0,214101944"
1,21/10/2015,BSQ,20.625,0.268274895,0.214101944,"20,63","0,27","0,214101944"
1,22/10/2015,BSQ,28.6667,0.072258445,0.214101944,"28,67","0,07","0,214101944"
1,23/10/2015,BSQ,29.8695,0.256,0.214101944,"29,87","0,26","0,214101944"
1,24/10/2015,BSQ,15.9583,0.319954184,0.214101944,"15,96","0,32","0,214101944"
1,26/10/2015,BSQ,14.0417,0.097349552,0.214101944,"14,04","0,1","0,214101944"
1,30/10/2015,BSQ,20.0833,0.142033466,0.214101944,"20,08","0,14","0,214101944"
1,1/11/2015,BSQ,19.6364,0.133015438,0.21777128,"19,64","0,13","0,21777128"
1,5/11/2015,BSQ,26.7917,0.080671225,0.21777128,"26,79","0,08","0,21777128"
1,6/11/2015,BSQ,35.5,0.130511412,0.21777128,"35,5","0,13","0,21777128"
1,7/11/2015,BSQ,25.75,0.204539768,0.21777128,"25,75","0,2","0,21777128"
1,10/11/2015,BSQ,15.75,0.105335164,0.21777128,"15,75","0,11","0,21777128"
1,12/11/2015,BSQ,14.875,0.06677448,0.21777128,"14,88","0,07","0,21777128"
1,13/11/2015,BSQ,23.5,0.047800477,0.21777128,"23,5","0,05","0,21777128"
1,14/11/2015,BSQ,28.1667,0.065365187,0.21777128,"28,17","0,07","0,21777128"
1,15/11/2015,BSQ,17.25,0.131421034,0.21777128,"17,25","0,13","0,21777128"
1,17/11/2015,BSQ,16.2917,0.141589996,0.21777128,"16,29","0,14","0,21777128"
1,19/11/2015,BSQ,10.9583,0.044874777,0.21777128,"10,96","0,04","0,21777128"
1,20/11/2015,BSQ,17.5833,0.036746338,0.21777128,"17,58","0,04","0,21777128"
1,21/11/2015,BSQ,18.4167,0.039117926,0.21777128,"18,42","0,04","0,21777128"
1,22/11/2015,BSQ,16.625,0.07920927,0.21777128,"16,63","0,08","0,21777128"
1,23/11/2015,BSQ,17.15,0.125636352,0.21777128,"17,15","0,13","0,21777128"
1,24/11/2015,BSQ,13.4444,0.092279832,0.21777128,"13,44","0,09","0,21777128"
1,25/11/2015,BSQ,10.125,0.048356352,0.21777128,"10,13","0,05","0,21777128"
1,26/11/2015,BSQ,12.2083,0.153159674,0.21777128,"12,21","0,15","0,21777128"
1,27/11/2015,BSQ,15.5417,0.034461643,0.21777128,"15,54","0,03","0,21777128"
1,28/11/2015,BSQ,20,0.046466493,0.21777128,20,"0,05","0,21777128"
1,29/11/2015,BSQ,22.7083,0.080269515,0.21777128,"22,71","0,08","0,21777128"
1,30/11/2015,BSQ,24.2083,0.124585272,0.21777128,"24,21","0,12","0,21777128"
1,2/12/2015,BSQ,16.625,0.201552689,0.210184374,"16,63","0,2","0,210184374"
1,4/12/2015,BSQ,21.3333,0.251451433,0.210184374,"21,33","0,25","0,210184374"
1,5/12/2015,BSQ,23.5833,0.063915839,0.210184374,"23,58","0,06","0,210184374"
1,6/12/2015,BSQ,17.9583,0.073314792,0.210184374,"17,96","0,07","0,210184374"
1,8/12/2015,BSQ,15.6667,0.087366299,0.210184374,"15,67","0,09","0,210184374"
1,9/12/2015,BSQ,21.8333,0.126678169,0.210184374,"21,83","0,13","0,210184374"
1,10/12/2015,BSQ,21.625,0.023018084,0.210184374,"21,63","0,02","0,210184374"
1,11/12/2015,BSQ,25.625,0.089894199,0.210184374,"25,63","0,09","0,210184374"
1,13/12/2015,BSQ,13.75,0.148521729,0.210184374,"13,75","0,15","0,210184374"
1,14/12/2015,BSQ,13.5,0.039032756,0.210184374,"13,5","0,04","0,210184374"
1,15/12/2015,BSQ,18.4583,0.074263543,0.210184374,"18,46","0,07","0,210184374"
1,17/12/2015,BSQ,19.125,0.093464544,0.210184374,"19,13","0,09","0,210184374"
1,18/12/2015,BSQ,17.7083,0.025039034,0.210184374,"17,71","0,03","0,210184374"
1,19/12/2015,BSQ,25.875,0.042172506,0.210184374,"25,88","0,04","0,210184374"
1,20/12/2015,BSQ,14.2917,0.064786788,0.210184374,"14,29","0,06","0,210184374"
1,21/12/2015,BSQ,15.1667,0.143605819,0.210184374,"15,17","0,14","0,210184374"
1,22/12/2015,BSQ,14.8333,0.046889632,0.210184374,"14,83","0,05","0,210184374"
1,23/12/2015,BSQ,14.5417,0.035209315,0.210184374,"14,54","0,04","0,210184374"
1,24/12/2015,BSQ,24.0476,0.029368844,0.210184374,"24,05","0,03","0,210184374"
1,25/12/2015,BSQ,22.5833,0.043484236,0.210184374,"22,58","0,04","0,210184374"
1,26/12/2015,BSQ,17.9583,0.081537909,0.210184374,"17,96","0,08","0,210184374"
1,27/12/2015,BSQ,23,0.072667398,0.210184374,23,"0,07","0,210184374"
1,28/12/2015,BSQ,18.2917,0.087824807,0.210184374,"18,29","0,09","0,210184374"
1,29/12/2015,BSQ,15.3333,0.111116074,0.210184374,"15,33","0,11","0,210184374"
1,30/12/2015,BSQ,20.7083,0.158432615,0.210184374,"20,71","0,16","0,210184374"
1,31/12/2015,BSQ,19.3333,0.114627089,0.210184374,"19,33","0,11","0,210184374"
1,1/1/2016,BSQ,16.8333,0.069109545,0.198879289,"16,83","0,07","0,198879289"
1,2/1/2016,BSQ,11.5,0.108088101,0.198879289,"11,5","0,11","0,198879289"
1,9/1/2016,BSQ,12.4583,0.061865542,0.198879289,"12,46","0,06","0,198879289"
1,10/1/2016,BSQ,10.9167,0.039188271,0.198879289,"10,92","0,04","0,198879289"
1,11/1/2016,BSQ,11.0417,0.123450587,0.198879289,"11,04","0,12","0,198879289"
1,13/1/2016,BSQ,14.9167,0.017535131,0.198879289,"14,92","0,02","0,198879289"
1,14/1/2016,BSQ,22.9583,0.139471587,0.198879289,"22,96","0,14","0,198879289"
1,15/1/2016,BSQ,24.6667,0.036648123,0.198879289,"24,67","0,04","0,198879289"
1,16/1/2016,BSQ,28.6087,0.089059221,0.198879289,"28,61","0,09","0,198879289"
1,17/1/2016,BSQ,19.9167,0.046643309,0.198879289,"19,92","0,05","0,198879289"
1,18/1/2016,BSQ,23.7917,0.033939945,0.198879289,"23,79","0,03","0,198879289"
1,19/1/2016,BSQ,58.5,0.096834336,0.198879289,"58,5","0,1","0,198879289"
1,20/1/2016,BSQ,27.3333,0.136064999,0.198879289,"27,33","0,14","0,198879289"
1,21/1/2016,BSQ,22.0833,0.207194134,0.198879289,"22,08","0,21","0,198879289"
1,22/1/2016,BSQ,18.5,0.151380625,0.198879289,"18,5","0,15","0,198879289"
1,24/1/2016,BSQ,7.70834,0.354525563,0.198879289,"7,71","0,35","0,198879289"
1,26/1/2016,BSQ,12.875,0.201806182,0.198879289,"12,88","0,2","0,198879289"
1,30/1/2016,BSQ,16.0833,0.088910847,0.198879289,"16,08","0,09","0,198879289"
1,1/2/2016,BSQ,20.4583,0.217997784,0.205368998,"20,46","0,22","0,205368998"
1,2/2/2016,BSQ,25.375,0.237334141,0.205368998,"25,38","0,24","0,205368998"
1,3/2/2016,BSQ,28.5,0.212700124,0.205368998,"28,5","0,21","0,205368998"
1,4/2/2016,BSQ,25.4583,0.200554794,0.205368998,"25,46","0,2","0,205368998"
1,5/2/2016,BSQ,17.625,0.09432098,0.205368998,"17,63","0,09","0,205368998"
1,6/2/2016,BSQ,19.4583,0.072077903,0.205368998,"19,46","0,07","0,205368998"
1,7/2/2016,BSQ,14.1304,0.100579908,0.205368998,"14,13","0,1","0,205368998"
1,8/2/2016,BSQ,17.75,0.119932787,0.205368998,"17,75","0,12","0,205368998"
1,9/2/2016,BSQ,22.75,0.091389205,0.205368998,"22,75","0,09","0,205368998"
1,10/2/2016,BSQ,18.7083,0.123511457,0.205368998,"18,71","0,12","0,205368998"
1,11/2/2016,BSQ,20.3333,0.081556431,0.205368998,"20,33","0,08","0,205368998"
1,12/2/2016,BSQ,16.5833,0.268504142,0.205368998,"16,58","0,27","0,205368998"
1,13/2/2016,BSQ,16.5,0.04746564,0.205368998,"16,5","0,05","0,205368998"
1,14/2/2016,BSQ,17.6956,0.067195841,0.205368998,"17,7","0,07","0,205368998"
1,15/2/2016,BSQ,17.4167,0.047793319,0.205368998,"17,42","0,05","0,205368998"
1,16/2/2016,BSQ,13.2083,0.103655931,0.205368998,"13,21","0,1","0,205368998"
1,17/2/2016,BSQ,14.7917,0.073791215,0.205368998,"14,79","0,07","0,205368998"
1,18/2/2016,BSQ,13.7083,0.047860677,0.205368998,"13,71","0,05","0,205368998"
1,19/2/2016,BSQ,20.381,0.030910077,0.205368998,"20,38","0,03","0,205368998"
1,20/2/2016,BSQ,18.0417,0.020572211,0.205368998,"18,04","0,02","0,205368998"
1,21/2/2016,BSQ,14.7083,0.070698532,0.205368998,"14,71","0,07","0,205368998"
1,22/2/2016,BSQ,18.875,0.042218749,0.205368998,"18,88","0,04","0,205368998"
1,23/2/2016,BSQ,20.5833,0.05186275,0.205368998,"20,58","0,05","0,205368998"
1,24/2/2016,BSQ,20.0526,0.066326345,0.205368998,"20,05","0,07","0,205368998"
1,25/2/2016,BSQ,15.75,0.023129679,0.205368998,"15,75","0,02","0,205368998"
1,26/2/2016,BSQ,13.4167,0.052613308,0.205368998,"13,42","0,05","0,205368998"
1,27/2/2016,BSQ,18.0833,0.051178169,0.205368998,"18,08","0,05","0,205368998"
1,28/2/2016,BSQ,22.25,0.066370197,0.205368998,"22,25","0,07","0,205368998"
1,29/2/2016,BSQ,19.5,0.034638259,0.205368998,"19,5","0,03","0,205368998"
1,1/3/2016,BSQ,21.5,0.06329265,0.209544951,"21,5","0,06","0,209544951"
1,2/3/2016,BSQ,25.5417,0.052648561,0.209544951,"25,54","0,05","0,209544951"
1,4/3/2016,BSQ,31.4167,0.081271366,0.209544951,"31,42","0,08","0,209544951"
1,5/3/2016,BSQ,29.9167,0.095222462,0.209544951,"29,92","0,1","0,209544951"
1,8/3/2016,BSQ,17.1429,0.089130249,0.209544951,"17,14","0,09","0,209544951"
1,16/3/2016,BSQ,27.625,0.27111454,0.209544951,"27,63","0,27","0,209544951"
1,18/3/2016,BSQ,36.6667,0.07895827,0.209544951,"36,67","0,08","0,209544951"
1,19/3/2016,BSQ,29.375,0.063154427,0.209544951,"29,38","0,06","0,209544951"
1,20/3/2016,BSQ,28.3333,0.066034293,0.209544951,"28,33","0,07","0,209544951"
1,21/3/2016,BSQ,31.1667,0.073965213,0.209544951,"31,17","0,07","0,209544951"
1,22/3/2016,BSQ,33.625,0.021927963,0.209544951,"33,63","0,02","0,209544951"
1,23/3/2016,BSQ,37.5,0.1307048,0.209544951,"37,5","0,13","0,209544951"
1,24/3/2016,BSQ,39.25,0.18890191,0.209544951,"39,25","0,19","0,209544951"
1,25/3/2016,BSQ,37.4167,0.091289435,0.209544951,"37,42","0,09","0,209544951"
1,26/3/2016,BSQ,36.3333,0.025616065,0.209544951,"36,33","0,03","0,209544951"
1,29/3/2016,BSQ,34.625,0.16870842,0.209544951,"34,63","0,17","0,209544951"
1,2/4/2016,BSQ,29.8333,0.308,0.18877825,"29,83","0,31","0,18877825"
1,4/4/2016,BSQ,22.25,0.083535387,0.18877825,"22,25","0,08","0,18877825"
1,6/4/2016,BSQ,26.875,0.096816398,0.18877825,"26,88","0,1","0,18877825"
1,8/4/2016,BSQ,27.0833,0.115700721,0.18877825,"27,08","0,12","0,18877825"
1,9/4/2016,BSQ,23.9565,0.159582738,0.18877825,"23,96","0,16","0,18877825"
